        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 2.41660500e+00,        +9.125585142787e-11,        +1.031380062183e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.245664773295e-13,        +2.460844689033e-03,        +1.048850186262e-12,        +1.016938590069e-02,        +2.245664773295e-13,        +2.460844689033e-03,        +1.048850186262e-12,        +1.016938590069e-02,        +1.373989469161e-13,        +1.505645334148e-03,        +6.286502133628e-13,        +6.095233332627e-03,        +9.080508434927e-11,        +9.950604035626e-01,        +1.008042614355e-10,        +9.773726013481e-01,        +8.880165435742e-14,        +9.731064141965e-04,        +6.562443832371e-13,        +6.362779418557e-03
 2.41661000e+00,        +9.127136842818e-11,        +1.031531025237e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.246382402138e-13,        +2.461212580489e-03,        +1.049144922892e-12,        +1.017075489951e-02,        +2.246382402138e-13,        +2.461212580489e-03,        +1.049144922892e-12,        +1.017075489951e-02,        +1.374400837158e-13,        +1.505840068827e-03,        +6.288260791577e-13,        +6.096046204846e-03,        +9.082046506811e-11,        +9.950597501951e-01,        +1.008187034848e-10,        +9.773695702618e-01,        +8.882503614100e-14,        +9.731971555888e-04,        +6.564280368908e-13,        +6.363628633855e-03
 2.41661500e+00,        +9.128689204043e-11,        +1.031682053797e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.247100353654e-13,        +2.461580522052e-03,        +1.049439785445e-12,        +1.017212407236e-02,        +2.247100353654e-13,        +2.461580522052e-03,        +1.049439785445e-12,        +1.017212407236e-02,        +1.374812385700e-13,        +1.506034825998e-03,        +6.290020198900e-13,        +6.096859178416e-03,        +9.083585233885e-11,        +9.950590967498e-01,        +1.008331518058e-10,        +9.773665387965e-01,        +8.884842764465e-14,        +9.732879021153e-04,        +6.566117685623e-13,        +6.364477952735e-03
 2.41662000e+00,        +9.130242226850e-11,        +1.031833147902e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.247818628034e-13,        +2.461948513725e-03,        +1.049734773995e-12,        +1.017349341926e-02,        +2.247818628034e-13,        +2.461948513725e-03,        +1.049734773995e-12,        +1.017349341926e-02,        +1.375224114894e-13,        +1.506229605661e-03,        +6.291780356039e-13,        +6.097672253340e-03,        +9.085124616533e-11,        +9.950584432268e-01,        +1.008476064023e-10,        +9.773635069522e-01,        +8.887182887397e-14,        +9.733786537735e-04,        +6.567955782978e-13,        +6.365327375198e-03
 2.41662500e+00,        +9.131795911615e-11,        +1.031984307589e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.248537225467e-13,        +2.462316555506e-03,        +1.050029888615e-12,        +1.017486294019e-02,        +2.248537225467e-13,        +2.462316555506e-03,        +1.050029888615e-12,        +1.017486294019e-02,        +1.375636024843e-13,        +1.506424407813e-03,        +6.293541263421e-13,        +6.098485429610e-03,        +9.086664655129e-11,        +9.950577896261e-01,        +1.008620672779e-10,        +9.773604747290e-01,        +8.889523983433e-14,        +9.734694105599e-04,        +6.569794661408e-13,        +6.366176901230e-03
 2.41663000e+00,        +9.133350258729e-11,        +1.032135532898e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.249256146149e-13,        +2.462684647399e-03,        +1.050325129378e-12,        +1.017623263515e-02,        +2.249256146149e-13,        +2.462684647399e-03,        +1.050325129378e-12,        +1.017623263515e-02,        +1.376048115656e-13,        +1.506619232456e-03,        +6.295302921486e-13,        +6.099298707225e-03,        +9.088205350058e-11,        +9.950571359477e-01,        +1.008765344361e-10,        +9.773574421268e-01,        +8.891866053149e-14,        +9.735601724735e-04,        +6.571634321379e-13,        +6.367026530835e-03
 2.41663500e+00,        +9.134905268541e-11,        +1.032286823862e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.249975390255e-13,        +2.463052789396e-03,        +1.050620496351e-12,        +1.017760250411e-02,        +2.249975390255e-13,        +2.463052789396e-03,        +1.050620496351e-12,        +1.017760250411e-02,        +1.376460387430e-13,        +1.506814079584e-03,        +6.297065330632e-13,        +6.100112086165e-03,        +9.089746701667e-11,        +9.950564821915e-01,        +1.008910078805e-10,        +9.773544091457e-01,        +8.894209097046e-14,        +9.736509395096e-04,        +6.573474763300e-13,        +6.367876263987e-03
 2.41664000e+00,        +9.136460941456e-11,        +1.032438180523e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.250694957993e-13,        +2.463420981511e-03,        +1.050915989608e-12,        +1.017897254706e-02,        +2.250694957993e-13,        +2.463420981511e-03,        +1.050915989608e-12,        +1.017897254706e-02,        +1.376872840280e-13,        +1.507008949202e-03,        +6.298828491308e-13,        +6.100925566429e-03,        +9.091288710357e-11,        +9.950558283576e-01,        +1.009054876148e-10,        +9.773513757858e-01,        +8.896553115736e-14,        +9.737417116697e-04,        +6.575315987653e-13,        +6.368726100699e-03
 2.41664500e+00,        +9.138017277856e-11,        +1.032589602917e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.251414849550e-13,        +2.463789223736e-03,        +1.051211609226e-12,        +1.018034276402e-02,        +2.251414849550e-13,        +2.463789223736e-03,        +1.051211609226e-12,        +1.018034276402e-02,        +1.377285474309e-13,        +1.507203841304e-03,        +6.300592403956e-13,        +6.101739148020e-03,        +9.092831376507e-11,        +9.950551744460e-01,        +1.009199736426e-10,        +9.773483420470e-01,        +8.898898109750e-14,        +9.738324889486e-04,        +6.577157994883e-13,        +6.369576040960e-03
 2.41665000e+00,        +9.139574278087e-11,        +1.032741091079e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.252135065105e-13,        +2.464157516072e-03,        +1.051507355267e-12,        +1.018171315492e-02,        +2.252135065105e-13,        +2.464157516072e-03,        +1.051507355267e-12,        +1.018171315492e-02,        +1.377698289616e-13,        +1.507398755891e-03,        +6.302357068961e-13,        +6.102552830907e-03,        +9.094374700460e-11,        +9.950545204567e-01,        +1.009344659672e-10,        +9.773453079294e-01,        +8.901244079612e-14,        +9.739232713447e-04,        +6.579000785405e-13,        +6.370426084750e-03
 2.41665500e+00,        +9.141131942557e-11,        +1.032892645051e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.252855604859e-13,        +2.464525858521e-03,        +1.051803227811e-12,        +1.018308371979e-02,        +2.252855604859e-13,        +2.464525858521e-03,        +1.051803227811e-12,        +1.018308371979e-02,        +1.378111286312e-13,        +1.507593692960e-03,        +6.304122486788e-13,        +6.103366615102e-03,        +9.095918682619e-11,        +9.950538663897e-01,        +1.009489645926e-10,        +9.773422734330e-01,        +8.903591025901e-14,        +9.740140588552e-04,        +6.580844359694e-13,        +6.371276232072e-03
 2.41666000e+00,        +9.142690271642e-11,        +1.033044264868e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.253576469000e-13,        +2.464894251082e-03,        +1.052099226929e-12,        +1.018445445862e-02,        +2.253576469000e-13,        +2.464894251082e-03,        +1.052099226929e-12,        +1.018445445862e-02,        +1.378524464501e-13,        +1.507788652511e-03,        +6.305888657863e-13,        +6.104180500597e-03,        +9.097463323358e-11,        +9.950532122449e-01,        +1.009634695223e-10,        +9.773392385579e-01,        +8.905938949167e-14,        +9.741048514779e-04,        +6.582688718195e-13,        +6.372126482919e-03
 2.41666500e+00,        +9.144249265712e-11,        +1.033195950569e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.254297657717e-13,        +2.465262693757e-03,        +1.052395352690e-12,        +1.018582537137e-02,        +2.254297657717e-13,        +2.465262693757e-03,        +1.052395352690e-12,        +1.018582537137e-02,        +1.378937824287e-13,        +1.507983634543e-03,        +6.307655582600e-13,        +6.104994487375e-03,        +9.099008623042e-11,        +9.950525580225e-01,        +1.009779807598e-10,        +9.773362033040e-01,        +8.908287849951e-14,        +9.741956492103e-04,        +6.584533861344e-13,        +6.372976837279e-03
 2.41667000e+00,        +9.145808925146e-11,        +1.033347702190e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.255019171202e-13,        +2.465631186545e-03,        +1.052691605167e-12,        +1.018719645804e-02,        +2.255019171202e-13,        +2.465631186545e-03,        +1.052691605167e-12,        +1.018719645804e-02,        +1.379351365777e-13,        +1.508178639054e-03,        +6.309423261430e-13,        +6.105808575430e-03,        +9.100554582047e-11,        +9.950519037223e-01,        +1.009924983087e-10,        +9.773331676714e-01,        +8.910637728814e-14,        +9.742864520507e-04,        +6.586379789591e-13,        +6.373827295145e-03
 2.41667500e+00,        +9.147369250336e-11,        +1.033499519770e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.255741009648e-13,        +2.465999729447e-03,        +1.052987984434e-12,        +1.018856771863e-02,        +2.255741009648e-13,        +2.465999729447e-03,        +1.052987984434e-12,        +1.018856771863e-02,        +1.379765089077e-13,        +1.508373666042e-03,        +6.311191694799e-13,        +6.106622764764e-03,        +9.102101200762e-11,        +9.950512493445e-01,        +1.010070221727e-10,        +9.773301316601e-01,        +8.912988586309e-14,        +9.743772599955e-04,        +6.588226503393e-13,        +6.374677856512e-03
 2.41668000e+00,        +9.148930241654e-11,        +1.033651403346e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.256463173245e-13,        +2.466368322465e-03,        +1.053284490562e-12,        +1.018993915310e-02,        +2.256463173245e-13,        +2.466368322465e-03,        +1.053284490562e-12,        +1.018993915310e-02,        +1.380178994292e-13,        +1.508568715508e-03,        +6.312960883123e-13,        +6.107437055359e-03,        +9.103648479555e-11,        +9.950505948890e-01,        +1.010215523555e-10,        +9.773270952702e-01,        +8.915340422995e-14,        +9.744680730437e-04,        +6.590074003194e-13,        +6.375528521375e-03
 2.41668500e+00,        +9.150491899475e-11,        +1.033803352957e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.257185662183e-13,        +2.466736965597e-03,        +1.053581123622e-12,        +1.019131076146e-02,        +2.257185662183e-13,        +2.466736965597e-03,        +1.053581123622e-12,        +1.019131076146e-02,        +1.380593081527e-13,        +1.508763787449e-03,        +6.314730826827e-13,        +6.108251447208e-03,        +9.105196418798e-11,        +9.950499403558e-01,        +1.010360888604e-10,        +9.773240585016e-01,        +8.917693239416e-14,        +9.745588911922e-04,        +6.591922289437e-13,        +6.376379289720e-03
 2.41669000e+00,        +9.152054224189e-11,        +1.033955368639e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.257908476653e-13,        +2.467105658843e-03,        +1.053877883688e-12,        +1.019268254369e-02,        +2.257908476653e-13,        +2.467105658843e-03,        +1.053877883688e-12,        +1.019268254369e-02,        +1.381007350888e-13,        +1.508958881863e-03,        +6.316501526356e-13,        +6.109065940310e-03,        +9.106745018878e-11,        +9.950492857449e-01,        +1.010506316914e-10,        +9.773210213545e-01,        +8.920047036128e-14,        +9.746497144381e-04,        +6.593771362574e-13,        +6.377230161541e-03
 2.41669500e+00,        +9.153617216182e-11,        +1.034107450433e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.258631616850e-13,        +2.467474402204e-03,        +1.054174770834e-12,        +1.019405449979e-02,        +2.258631616850e-13,        +2.467474402204e-03,        +1.054174770834e-12,        +1.019405449979e-02,        +1.381421802483e-13,        +1.509153998750e-03,        +6.318272982144e-13,        +6.109880534659e-03,        +9.108294280175e-11,        +9.950486310563e-01,        +1.010651808519e-10,        +9.773179838287e-01,        +8.922401813691e-14,        +9.747405427789e-04,        +6.595621223066e-13,        +6.378081136836e-03
 2.41670000e+00,        +9.155180875808e-11,        +1.034259598372e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.259355082956e-13,        +2.467843195677e-03,        +1.054471785128e-12,        +1.019542662971e-02,        +2.259355082956e-13,        +2.467843195677e-03,        +1.054471785128e-12,        +1.019542662971e-02,        +1.381836436411e-13,        +1.509349138106e-03,        +6.320045194593e-13,        +6.110695230233e-03,        +9.109844203042e-11,        +9.950479762900e-01,        +1.010797363454e-10,        +9.773149459245e-01,        +8.924757572632e-14,        +9.748313762118e-04,        +6.597471871328e-13,        +6.378932215582e-03
