        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 2.43983500e+00,        +3.239568390999e-10,        +3.747170620987e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.412397129860e-12,        +4.359831185490e-03,        +5.807556992707e-12,        +1.549851229133e-02,        +1.412397129860e-12,        +4.359831185490e-03,        +5.807556992707e-12,        +1.549851229133e-02,        +7.955282026530e-13,        +2.455661083938e-03,        +3.419136662352e-12,        +9.124582273363e-03,        +3.213224082700e-10,        +9.918679573575e-01,        +3.619976348173e-10,        +9.660559164022e-01,        +4.265054973733e-13,        +1.316550373063e-03,        +3.492733626345e-12,        +9.320989033120e-03
 2.43984000e+00,        +3.242313494606e-10,        +3.749905505990e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.413769554207e-12,        +4.360372791094e-03,        +5.812856105263e-12,        +1.550134022305e-02,        +1.413769554207e-12,        +4.360372791094e-03,        +5.812856105263e-12,        +1.550134022305e-02,        +7.962835541943e-13,        +2.455911667762e-03,        +3.422260974717e-12,        +9.126259233066e-03,        +3.215944049526e-10,        +9.918670896186e-01,        +3.622594949991e-10,        +9.660496629060e-01,        +4.268913995860e-13,        +1.316625922497e-03,        +3.495938519914e-12,        +9.322737637866e-03
 2.43984500e+00,        +3.245062387637e-10,        +3.752644172888e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.415143930684e-12,        +4.360914403603e-03,        +5.818162463097e-12,        +1.550416771494e-02,        +1.415143930684e-12,        +4.360914403603e-03,        +5.818162463097e-12,        +1.550416771494e-02,        +7.970399697487e-13,        +2.456162238314e-03,        +3.425389579542e-12,        +9.127935987881e-03,        +3.218667770262e-10,        +9.918662219021e-01,        +3.625217173914e-10,        +9.660434101654e-01,        +4.272778370516e-13,        +1.316701455970e-03,        +3.499147854756e-12,        +9.324486131768e-03
 2.43985000e+00,        +3.247815076513e-10,        +3.755386628092e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.416520262463e-12,        +4.361456022257e-03,        +5.823476079038e-12,        +1.550699476713e-02,        +1.416520262463e-12,        +4.361456022257e-03,        +5.823476079038e-12,        +1.550699476713e-02,        +7.977974510540e-13,        +2.456412795246e-03,        +3.428522484244e-12,        +9.129612537353e-03,        +3.221395251272e-10,        +9.918653542092e-01,        +3.627843026077e-10,        +9.660371581821e-01,        +4.276648106211e-13,        +1.316776973276e-03,        +3.502361638227e-12,        +9.326234513454e-03
 2.43985500e+00,        +3.250571568073e-10,        +3.758132878428e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.417898553496e-12,        +4.361997648113e-03,        +5.828796964906e-12,        +1.550982137530e-02,        +1.417898553496e-12,        +4.361997648113e-03,        +5.828796964906e-12,        +1.550982137530e-02,        +7.985560002169e-13,        +2.456663339027e-03,        +3.431659696231e-12,        +9.131288879989e-03,        +3.224126499322e-10,        +9.918644865381e-01,        +3.630472513029e-10,        +9.660309069615e-01,        +4.280523213707e-13,        +1.316852474731e-03,        +3.505579878703e-12,        +9.327982783221e-03
 2.43986000e+00,        +3.253331869803e-10,        +3.760882931370e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.419278807661e-12,        +4.362539281143e-03,        +5.834125135046e-12,        +1.551264753918e-02,        +1.419278807661e-12,        +4.362539281143e-03,        +5.834125135046e-12,        +1.551264753918e-02,        +7.993156193457e-13,        +2.456913869639e-03,        +3.434801223991e-12,        +9.132965015585e-03,        +3.226861521829e-10,        +9.918636188889e-01,        +3.633105641930e-10,        +9.660246565044e-01,        +4.284403703525e-13,        +1.316927960314e-03,        +3.508802584948e-12,        +9.329730940785e-03
 2.43986500e+00,        +3.256095988599e-10,        +3.763636793807e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.420661028318e-12,        +4.363080920501e-03,        +5.839460603373e-12,        +1.551547325975e-02,        +1.420661028318e-12,        +4.363080920501e-03,        +5.839460603373e-12,        +1.551547325975e-02,        +8.000763102860e-13,        +2.457164386699e-03,        +3.437947075531e-12,        +9.134640944066e-03,        +3.229600325628e-10,        +9.918627512630e-01,        +3.635742419370e-10,        +9.660184068113e-01,        +4.288289584696e-13,        +1.317003429786e-03,        +3.512029764830e-12,        +9.331478984924e-03
 2.43987000e+00,        +3.258863931679e-10,        +3.766394472945e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.422045219504e-12,        +4.363622566994e-03,        +5.844803382769e-12,        +1.551829853393e-02,        +1.422045219504e-12,        +4.363622566994e-03,        +5.844803382769e-12,        +1.551829853393e-02,        +8.008380752026e-13,        +2.457414890563e-03,        +3.441097258778e-12,        +9.136316664375e-03,        +3.232342917864e-10,        +9.918618836591e-01,        +3.638382852259e-10,        +9.660121578858e-01,        +4.292180868212e-13,        +1.317078883377e-03,        +3.515261427075e-12,        +9.333226915890e-03
 2.43987500e+00,        +3.261635705654e-10,        +3.769155975382e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.423431384726e-12,        +4.364164220603e-03,        +5.850153485673e-12,        +1.552112335993e-02,        +1.423431384726e-12,        +4.364164220603e-03,        +5.850153485673e-12,        +1.552112335993e-02,        +8.016009159925e-13,        +2.457665381216e-03,        +3.444251781163e-12,        +9.137992175593e-03,        +3.235089305084e-10,        +9.918610160771e-01,        +3.641026946919e-10,        +9.660059097315e-01,        +4.296077563551e-13,        +1.317154321098e-03,        +3.518497579477e-12,        +9.334974732958e-03
 2.43988000e+00,        +3.264411318089e-10,        +3.771921308674e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.424819527935e-12,        +4.364705881393e-03,        +5.855510926474e-12,        +1.552394773721e-02,        +1.424819527935e-12,        +4.364705881393e-03,        +5.855510926474e-12,        +1.552394773721e-02,        +8.023648347994e-13,        +2.457915858683e-03,        +3.447410651236e-12,        +9.139667477443e-03,        +3.237839494780e-10,        +9.918601485170e-01,        +3.643674710587e-10,        +9.659996623494e-01,        +4.299979681429e-13,        +1.317229742956e-03,        +3.521738230927e-12,        +9.336722435935e-03
 2.43988500e+00,        +3.267190775791e-10,        +3.774690479615e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.426209652518e-12,        +4.365247548707e-03,        +5.860875718696e-12,        +1.552677166604e-02,        +1.426209652518e-12,        +4.365247548707e-03,        +5.860875718696e-12,        +1.552677166604e-02,        +8.031298334767e-13,        +2.458166322664e-03,        +3.450573876842e-12,        +9.141342569614e-03,        +3.240593493700e-10,        +9.918592809799e-01,        +3.646326149767e-10,        +9.659934157407e-01,        +4.303887230953e-13,        +1.317305148767e-03,        +3.524983389255e-12,        +9.338470023679e-03
 2.43989000e+00,        +3.269974085830e-10,        +3.777463495268e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.427601762397e-12,        +4.365789223172e-03,        +5.866247875074e-12,        +1.552959514347e-02,        +1.427601762397e-12,        +4.365789223172e-03,        +5.866247875074e-12,        +1.552959514347e-02,        +8.038959141298e-13,        +2.458416773434e-03,        +3.453741465777e-12,        +9.143017451007e-03,        +3.243351308842e-10,        +9.918584134647e-01,        +3.648981271230e-10,        +9.659871699094e-01,        +4.307800222784e-13,        +1.317380538718e-03,        +3.528233062964e-12,        +9.340217496170e-03
 2.43989500e+00,        +3.272761255636e-10,        +3.780240363048e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.428995861475e-12,        +4.366330904872e-03,        +5.871627409671e-12,        +1.553241816861e-02,        +1.428995861475e-12,        +4.366330904872e-03,        +5.871627409671e-12,        +1.553241816861e-02,        +8.046630788752e-13,        +2.458667211027e-03,        +3.456913426419e-12,        +9.144692121196e-03,        +3.246112947565e-10,        +9.918575459713e-01,        +3.651640082079e-10,        +9.659809248570e-01,        +4.311718667513e-13,        +1.317455912828e-03,        +3.531487260806e-12,        +9.341964853151e-03
 2.43990000e+00,        +3.275552292057e-10,        +3.783021089794e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.430391953368e-12,        +4.366872593779e-03,        +5.877014335420e-12,        +1.553524073993e-02,        +1.430391953368e-12,        +4.366872593779e-03,        +5.877014335420e-12,        +1.553524073993e-02,        +8.054313296693e-13,        +2.458917635424e-03,        +3.460089766480e-12,        +9.146366579384e-03,        +3.248878416652e-10,        +9.918566784997e-01,        +3.654302588867e-10,        +9.659746805867e-01,        +4.315642574907e-13,        +1.317531271100e-03,        +3.534745990849e-12,        +9.343712093979e-03
 2.43990500e+00,        +3.278347202489e-10,        +3.785805682891e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.431790041862e-12,        +4.367414289660e-03,        +5.882408666647e-12,        +1.553806285735e-02,        +1.431790041862e-12,        +4.367414289660e-03,        +5.882408666647e-12,        +1.553806285735e-02,        +8.062006685747e-13,        +2.459168046516e-03,        +3.463270494385e-12,        +9.148040825328e-03,        +3.251647723430e-10,        +9.918558110504e-01,        +3.656968798664e-10,        +9.659684370992e-01,        +4.319571955212e-13,        +1.317606613458e-03,        +3.538009261703e-12,        +9.345459218079e-03
 2.43991000e+00,        +3.281145994072e-10,        +3.788594149467e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.433190130926e-12,        +4.367955993168e-03,        +5.887810416187e-12,        +1.554088451785e-02,        +1.433190130926e-12,        +4.367955993168e-03,        +5.887810416187e-12,        +1.554088451785e-02,        +8.069710977215e-13,        +2.459418444591e-03,        +3.466455618002e-12,        +9.149714857923e-03,        +3.254420874966e-10,        +9.918549436221e-01,        +3.659638718305e-10,        +9.659621943987e-01,        +4.323506819214e-13,        +1.317681940098e-03,        +3.541277081972e-12,        +9.347206225481e-03
 2.43991500e+00,        +3.283948673722e-10,        +3.791386496428e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.434592223932e-12,        +4.368497703426e-03,        +5.893219598001e-12,        +1.554370572231e-02,        +1.434592223932e-12,        +4.368497703426e-03,        +5.893219598001e-12,        +1.554370572231e-02,        +8.077426189605e-13,        +2.459668829248e-03,        +3.469645145359e-12,        +9.151388677014e-03,        +3.257197878117e-10,        +9.918540762166e-01,        +3.662312354399e-10,        +9.659559524858e-01,        +4.327447175960e-13,        +1.317757250772e-03,        +3.544549459541e-12,        +9.348953114858e-03
 2.43992000e+00,        +3.286755249273e-10,        +3.794182731597e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.435996325188e-12,        +4.369039421190e-03,        +5.898636226287e-12,        +1.554652646844e-02,        +1.435996325188e-12,        +4.369039421190e-03,        +5.898636226287e-12,        +1.554652646844e-02,        +8.085152346101e-13,        +2.459919200826e-03,        +3.472839085123e-12,        +9.153062281906e-03,        +3.259978740637e-10,        +9.918532088323e-01,        +3.664989714444e-10,        +9.659497113630e-01,        +4.331393037205e-13,        +1.317832545689e-03,        +3.547826403821e-12,        +9.350699886635e-03
 2.43992500e+00,        +3.289565727598e-10,        +3.796982861835e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.437402438271e-12,        +4.369581146265e-03,        +5.904060314200e-12,        +1.554934675514e-02,        +1.437402438271e-12,        +4.369581146265e-03,        +5.904060314200e-12,        +1.554934675514e-02,        +8.092889466114e-13,        +2.460169559227e-03,        +3.476037445080e-12,        +9.154735671892e-03,        +3.262763469336e-10,        +9.918523414697e-01,        +3.667670805013e-10,        +9.659434710330e-01,        +4.335344412586e-13,        +1.317907824797e-03,        +3.551107922857e-12,        +9.352446539990e-03
 2.43993000e+00,        +3.292380115487e-10,        +3.799786893921e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.438810566957e-12,        +4.370122879155e-03,        +5.909491873957e-12,        +1.555216657916e-02,        +1.438810566957e-12,        +4.370122879155e-03,        +5.909491873957e-12,        +1.555216657916e-02,        +8.100637569896e-13,        +2.460419904673e-03,        +3.479240232712e-12,        +9.156408845660e-03,        +3.265552070935e-10,        +9.918514741279e-01,        +3.670355632606e-10,        +9.659372315005e-01,        +4.339301312352e-13,        +1.317983088265e-03,        +3.554394024820e-12,        +9.354193074633e-03
