        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13],             E_elec[14] (J),                 p_elec[14],              E_mag[14] (J),                  p_mag[14],             E_elec[15] (J),                 p_elec[15],              E_mag[15] (J),                  p_mag[15],             E_elec[16] (J),                 p_elec[16],              E_mag[16] (J),                  p_mag[16],             E_elec[17] (J),                 p_elec[17],              E_mag[17] (J),                  p_mag[17]
 2.41850500e+00,        +1.213234841252e-10,        +1.035814663377e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.530244192272e-13,        +2.909778117342e-03,        +1.403582493366e-12,        +1.355051770353e-02,        +3.530244192272e-13,        +2.909778117342e-03,        +1.403582493366e-12,        +1.355051770353e-02,        +2.076888181908e-13,        +1.711859988924e-03,        +8.542483811001e-13,        +8.247116123221e-03,        +5.848182376779e-11,        +4.820321818935e-01,        +4.479140183862e-11,        +4.324267981746e-01,        +2.324637026740e-11,        +1.916065173616e-01,        +1.848887396196e-11,        +1.784959666597e-01,        +6.006128115600e-12,        +4.950507446194e-02,        +8.158901517283e-12,        +7.876796695160e-02,        +1.056731151338e-11,        +8.710029710714e-02,        +1.028679761200e-11,        +9.931117965123e-02,        +2.233106240007e-11,        +1.840621587905e-01,        +1.868194793514e-11,        +1.803599485089e-01,        +1.300748235471e-13,        +1.072132279130e-03,        +9.157125981896e-13,        +8.840506227288e-03
 2.41851000e+00,        +1.213470927480e-10,        +1.036046632148e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.531492362119e-13,        +2.910240601688e-03,        +1.404005094780e-12,        +1.355156275031e-02,        +3.531492362119e-13,        +2.910240601688e-03,        +1.404005094780e-12,        +1.355156275031e-02,        +2.077579723323e-13,        +1.712096825952e-03,        +8.545076615296e-13,        +8.247772204597e-03,        +5.848635566620e-11,        +4.819757469401e-01,        +4.479651240627e-11,        +4.323793062616e-01,        +2.325338382155e-11,        +1.916270369151e-01,        +1.849417724443e-11,        +1.785071894505e-01,        +6.006527045292e-12,        +4.949873053628e-02,        +8.160854882981e-12,        +7.876918499375e-02,        +1.057279689352e-11,        +8.712855540330e-02,        +1.029112533030e-11,        +9.933071553901e-02,        +2.233700858960e-11,        +1.840753501692e-01,        +1.868748458785e-11,        +1.803730064650e-01,        +1.301135232536e-13,        +1.072242608431e-03,        +9.159960066396e-13,        +8.841262335273e-03
 2.41851500e+00,        +1.213707178663e-10,        +1.036278764964e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.532741504799e-13,        +2.910703312054e-03,        +1.404427975010e-12,        +1.355260787438e-02,        +3.532741504799e-13,        +2.910703312054e-03,        +1.404427975010e-12,        +1.355260787438e-02,        +2.078271789770e-13,        +1.712333770703e-03,        +8.547671159017e-13,        +8.248428365041e-03,        +5.849089168395e-11,        +4.819193023836e-01,        +4.480162688351e-11,        +4.323318048988e-01,        +2.326040177389e-11,        +1.916475586764e-01,        +1.849948357779e-11,        +1.785184083979e-01,        +6.006923732537e-12,        +4.949236387604e-02,        +8.162808557559e-12,        +7.877039300177e-02,        +1.057829002768e-11,        +8.715685474752e-02,        +1.029545802201e-11,        +9.935027494619e-02,        +2.234295706670e-11,        +1.840885302442e-01,        +1.869302475439e-11,        +1.803860639279e-01,        +1.301522521392e-13,        +1.072352989479e-03,        +9.162796102151e-13,        +8.842018587991e-03
 2.41852000e+00,        +1.213943595148e-10,        +1.036511062169e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.533991622500e-13,        +2.911166249094e-03,        +1.404851134605e-12,        +1.355365307598e-02,        +3.533991622500e-13,        +2.911166249094e-03,        +1.404851134605e-12,        +1.355365307598e-02,        +2.078964382418e-13,        +1.712570823494e-03,        +8.550267445653e-13,        +8.249084604813e-03,        +5.849543183212e-11,        +4.818628482073e-01,        +4.480674527921e-11,        +4.322842940573e-01,        +2.326742413170e-11,        +1.916680826415e-01,        +1.850479296702e-11,        +1.785296234881e-01,        +6.007318170021e-12,        +4.948597442278e-02,        +8.164762540649e-12,        +7.877159095212e-02,        +1.058379093775e-11,        +8.718519525988e-02,        +1.029979570036e-11,        +9.936985794263e-02,        +2.234890783249e-11,        +1.841016989735e-01,        +1.869856844112e-11,        +1.803991208931e-01,        +1.301910102709e-13,        +1.072463422446e-03,        +9.165634093176e-13,        +8.842774985923e-03
 2.41852500e+00,        +1.214180177279e-10,        +1.036743524106e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.535242717423e-13,        +2.911629413474e-03,        +1.405274574110e-12,        +1.355469835533e-02,        +3.535242717423e-13,        +2.911629413474e-03,        +1.405274574110e-12,        +1.355469835533e-02,        +2.079657502445e-13,        +1.712807984647e-03,        +8.552865478678e-13,        +8.249740924161e-03,        +5.849997612181e-11,        +4.818063843942e-01,        +4.481186760223e-11,        +4.322367737080e-01,        +2.327445090228e-11,        +1.916886088063e-01,        +1.851010541712e-11,        +1.785408347072e-01,        +6.007710350423e-12,        +4.947956211808e-02,        +8.166716831897e-12,        +7.877277882143e-02,        +1.058929964566e-11,        +8.721357706061e-02,        +1.030413837867e-11,        +9.938946459835e-02,        +2.235486088806e-11,        +1.841148563152e-01,        +1.870411565437e-11,        +1.804121773560e-01,        +1.302297977160e-13,        +1.072573907505e-03,        +9.168474043500e-13,        +8.843531529560e-03
 2.41853000e+00,        +1.214416925396e-10,        +1.036976151116e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.536494791735e-13,        +2.912092805840e-03,        +1.405698294062e-12,        +1.355574371261e-02,        +3.536494791735e-13,        +2.912092805840e-03,        +1.405698294062e-12,        +1.355574371261e-02,        +2.080351151006e-13,        +1.713045254477e-03,        +8.555465261516e-13,        +8.250397323324e-03,        +5.850452456392e-11,        +4.817499109282e-01,        +4.481699386129e-11,        +4.321892438227e-01,        +2.328148209276e-11,        +1.917091371661e-01,        +1.851542093301e-11,        +1.785520420416e-01,        +6.008100266740e-12,        +4.947312690641e-02,        +8.168671431044e-12,        +7.877395658767e-02,        +1.059481617282e-11,        +8.724200026580e-02,        +1.030848606992e-11,        +9.940909498093e-02,        +2.236081623454e-11,        +1.841280022283e-01,        +1.870966640039e-11,        +1.804252333118e-01,        +1.302686145408e-13,        +1.072684444828e-03,        +9.171315957087e-13,        +8.844288219376e-03
 2.41853500e+00,        +1.214653839851e-10,        +1.037208943549e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.537747847677e-13,        +2.912556426869e-03,        +1.406122295020e-12,        +1.355678914808e-02,        +3.537747847677e-13,        +2.912556426869e-03,        +1.406122295020e-12,        +1.355678914808e-02,        +2.081045329300e-13,        +1.713282633310e-03,        +8.558066797731e-13,        +8.251053802569e-03,        +5.850907716979e-11,        +4.816934277917e-01,        +4.482212406546e-11,        +4.321417043714e-01,        +2.328851771059e-11,        +1.917296677171e-01,        +1.852073951980e-11,        +1.785632454771e-01,        +6.008487911464e-12,        +4.946666872764e-02,        +8.170626337708e-12,        +7.877512422664e-02,        +1.060034054162e-11,        +8.727046499873e-02,        +1.031283878769e-11,        +9.942874916217e-02,        +2.236677387307e-11,        +1.841411366700e-01,        +1.871522068567e-11,        +1.804382887562e-01,        +1.303074608137e-13,        +1.072795034590e-03,        +9.174159838049e-13,        +8.845045055875e-03
 2.41854000e+00,        +1.214890920989e-10,        +1.037441901752e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.539001887456e-13,        +2.913020277224e-03,        +1.406546577531e-12,        +1.355783466193e-02,        +3.539001887456e-13,        +2.913020277224e-03,        +1.406546577531e-12,        +1.355783466193e-02,        +2.081740038505e-13,        +1.713520121469e-03,        +8.560670090807e-13,        +8.251710362144e-03,        +5.851363395059e-11,        +4.816369349682e-01,        +4.482725822365e-11,        +4.320941553253e-01,        +2.329555776304e-11,        +1.917502004548e-01,        +1.852606118246e-11,        +1.785744449996e-01,        +6.008873277277e-12,        +4.946018752355e-02,        +8.172581551538e-12,        +7.877628171505e-02,        +1.060587277410e-11,        +8.729897137977e-02,        +1.031719654531e-11,        +9.944842721212e-02,        +2.237273380471e-11,        +1.841542595980e-01,        +1.872077851655e-11,        +1.804513436843e-01,        +1.303463366024e-13,        +1.072905676966e-03,        +9.177005690419e-13,        +8.845802039540e-03
 2.41854500e+00,        +1.215128169165e-10,        +1.037675026075e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.540256913321e-13,        +2.913484357585e-03,        +1.406971142153e-12,        +1.355888025440e-02,        +3.540256913321e-13,        +2.913484357585e-03,        +1.406971142153e-12,        +1.355888025440e-02,        +2.082435279824e-13,        +1.713757719283e-03,        +8.563275144303e-13,        +8.252367002308e-03,        +5.851819491764e-11,        +4.815804324401e-01,        +4.483239634492e-11,        +4.320465966544e-01,        +2.330260225756e-11,        +1.917707353750e-01,        +1.853138592612e-11,        +1.785856405951e-01,        +6.009256356715e-12,        +4.945368323447e-02,        +8.174537072183e-12,        +7.877742902902e-02,        +1.061141289265e-11,        +8.732751953189e-02,        +1.032155935638e-11,        +9.946812920240e-02,        +2.237869603060e-11,        +1.841673709695e-01,        +1.872633989952e-11,        +1.804643980914e-01,        +1.303852419755e-13,        +1.073016372135e-03,        +9.179853518314e-13,        +8.846559170874e-03
 2.41855000e+00,        +1.215365584725e-10,        +1.037908316868e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.541512927497e-13,        +2.913948668621e-03,        +1.407395989437e-12,        +1.355992592567e-02,        +3.541512927497e-13,        +2.913948668621e-03,        +1.407395989437e-12,        +1.355992592567e-02,        +2.083131054443e-13,        +1.713995427075e-03,        +8.565881961728e-13,        +8.253023723308e-03,        +5.852276008216e-11,        +4.815239201906e-01,        +4.483753843821e-11,        +4.319990283296e-01,        +2.330965120146e-11,        +1.917912724733e-01,        +1.853671375581e-11,        +1.785968322496e-01,        +6.009637142553e-12,        +4.944715580301e-02,        +8.176492899361e-12,        +7.877856614577e-02,        +1.061696091927e-11,        +8.735610957482e-02,        +1.032592723423e-11,        +9.948785520277e-02,        +2.238466055187e-11,        +1.841804707423e-01,        +1.873190484098e-11,        +1.804774519729e-01,        +1.304241770012e-13,        +1.073127120271e-03,        +9.182703325803e-13,        +8.847316450373e-03
 2.41855500e+00,        +1.215603168025e-10,        +1.038141774482e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.542769932229e-13,        +2.914413211003e-03,        +1.407821119944e-12,        +1.356097167602e-02,        +3.542769932229e-13,        +2.914413211003e-03,        +1.407821119944e-12,        +1.356097167602e-02,        +2.083827363565e-13,        +1.714233245172e-03,        +8.568490546660e-13,        +8.253680525413e-03,        +5.852732945556e-11,        +4.814673982026e-01,        +4.484268451265e-11,        +4.319514503212e-01,        +2.331670460218e-11,        +1.918118117450e-01,        +1.854204467664e-11,        +1.786080199488e-01,        +6.010015627353e-12,        +4.944060516985e-02,        +8.178449032726e-12,        +7.877969304150e-02,        +1.062251687640e-11,        +8.738474163126e-02,        +1.033030019246e-11,        +9.950760528461e-02,        +2.239062736964e-11,        +1.841935588736e-01,        +1.873747334742e-11,        +1.804905053240e-01,        +1.304631417480e-13,        +1.073237921550e-03,        +9.185555117003e-13,        +8.848073878527e-03
 2.41856000e+00,        +1.215840919418e-10,        +1.038375399273e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.544027929792e-13,        +2.914877985426e-03,        +1.408246534234e-12,        +1.356201750562e-02,        +3.544027929792e-13,        +2.914877985426e-03,        +1.408246534234e-12,        +1.356201750562e-02,        +2.084524208403e-13,        +1.714471173910e-03,        +8.571100902671e-13,        +8.254337408872e-03,        +5.853190304924e-11,        +4.814108664582e-01,        +4.484783457736e-11,        +4.319038625988e-01,        +2.332376246719e-11,        +1.918323531861e-01,        +1.854737869375e-11,        +1.786192036785e-01,        +6.010391803676e-12,        +4.943403127567e-02,        +8.180405471970e-12,        +7.878080969269e-02,        +1.062808078654e-11,        +8.741341582438e-02,        +1.033467824474e-11,        +9.952737951976e-02,        +2.239659648507e-11,        +1.842066353202e-01,        +1.874304542537e-11,        +1.805035581399e-01,        +1.305021362857e-13,        +1.073348776155e-03,        +9.188408896073e-13,        +8.848831455855e-03
 2.41856500e+00,        +1.216078839261e-10,        +1.038609191594e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.545286922443e-13,        +2.915342992564e-03,        +1.408672232869e-12,        +1.356306341471e-02,        +3.545286922443e-13,        +2.915342992564e-03,        +1.408672232869e-12,        +1.356306341471e-02,        +2.085221590163e-13,        +1.714709213616e-03,        +8.573713033340e-13,        +8.254994373947e-03,        +5.853648087468e-11,        +4.813543249406e-01,        +4.485298864146e-11,        +4.318562651329e-01,        +2.333082480392e-11,        +1.918528967917e-01,        +1.855271581225e-11,        +1.786303834243e-01,        +6.010765664056e-12,        +4.942743406103e-02,        +8.182362216747e-12,        +7.878191607554e-02,        +1.063365267223e-11,        +8.744213227736e-02,        +1.033906140472e-11,        +9.954717797989e-02,        +2.240256789922e-11,        +1.842197000389e-01,        +1.874862108134e-11,        +1.805166104159e-01,        +1.305411606832e-13,        +1.073459684263e-03,        +9.191264667139e-13,        +8.849589182848e-03
