        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13],             E_elec[14] (J),                 p_elec[14],              E_mag[14] (J),                  p_mag[14],             E_elec[15] (J),                 p_elec[15],              E_mag[15] (J),                  p_mag[15],             E_elec[16] (J),                 p_elec[16],              E_mag[16] (J),                  p_mag[16],             E_elec[17] (J),                 p_elec[17],              E_mag[17] (J),                  p_mag[17]
 2.47280000e+00,        +2.707296271047e-10,        +2.740070224204e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.486299970443e-12,        +5.489979010936e-03,        +4.682570906439e-12,        +1.708923685633e-02,        +1.486299970443e-12,        +5.489979010936e-03,        +4.682570906439e-12,        +1.708923685633e-02,        +7.479203237182e-13,        +2.762609810078e-03,        +2.733725858794e-12,        +9.976845975136e-03,        +6.312651274122e-11,        +2.331717936316e-01,        +7.751424956952e-11,        +2.828914707543e-01,        +7.020324164145e-11,        +2.593112633894e-01,        +5.832128710432e-11,        +2.128459577027e-01,        +3.245499380849e-11,        +1.198797270752e-01,        +3.493059138367e-11,        +1.274806429234e-01,        +3.216249853759e-11,        +1.187993308363e-01,        +3.478935834942e-11,        +1.269652071035e-01,        +7.025701608333e-11,        +2.595098912324e-01,        +5.827019878036e-11,        +2.126595087441e-01,        +2.911439984363e-13,        +1.075405014035e-03,        +2.765040467872e-12,        +1.009112994057e-02
 2.47280500e+00,        +2.706033989943e-10,        +2.738796944884e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.485576203381e-12,        +5.489865274799e-03,        +4.680124263151e-12,        +1.708824844388e-02,        +1.485576203381e-12,        +5.489865274799e-03,        +4.680124263151e-12,        +1.708824844388e-02,        +7.475453855311e-13,        +2.762512918571e-03,        +2.732293966219e-12,        +9.976256075949e-03,        +6.310650471430e-11,        +2.332066224919e-01,        +7.748701750076e-11,        +2.829235575332e-01,        +7.016660907258e-11,        +2.592968504215e-01,        +5.829111151756e-11,        +2.128347325144e-01,        +3.243910285613e-11,        +1.198769231159e-01,        +3.491335196927e-11,        +1.274769640534e-01,        +3.214670501792e-11,        +1.187963829626e-01,        +3.477216594964e-11,        +1.269614602667e-01,        +7.022037296035e-11,        +2.594955319162e-01,        +5.824004394516e-11,        +2.126482726438e-01,        +2.909827841147e-13,        +1.075310898519e-03,        +2.763585376639e-12,        +1.009050846869e-02
 2.47281000e+00,        +2.704772697762e-10,        +2.737524659589e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.484852987340e-12,        +5.489751462551e-03,        +4.677679548271e-12,        +1.708725995175e-02,        +1.484852987340e-12,        +5.489751462551e-03,        +4.677679548271e-12,        +1.708725995175e-02,        +7.471707358505e-13,        +2.762415993288e-03,        +2.730863199222e-12,        +9.975666117404e-03,        +6.308651286126e-11,        +2.332414583801e-01,        +7.745980689776e-11,        +2.829556498292e-01,        +7.013000518302e-11,        +2.592824352340e-01,        +5.826095955349e-11,        +2.128235058976e-01,        +3.242322412611e-11,        +1.198741178988e-01,        +3.489612582488e-11,        +1.274732839488e-01,        +3.213092366618e-11,        +1.187934338910e-01,        +3.475498679360e-11,        +1.269577122232e-01,        +7.018375851899e-11,        +2.594811703663e-01,        +5.820991271845e-11,        +2.126370351206e-01,        +2.908216974155e-13,        +1.075216773876e-03,        +2.762131423230e-12,        +1.008988691135e-02
 2.47281500e+00,        +2.703512393467e-10,        +2.736253367280e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.484130321748e-12,        +5.489637574197e-03,        +4.675236759785e-12,        +1.708627138002e-02,        +1.484130321748e-12,        +5.489637574197e-03,        +4.675236759785e-12,        +1.708627138002e-02,        +7.467963743755e-13,        +2.762319034231e-03,        +2.729433556623e-12,        +9.975076099535e-03,        +6.306653716496e-11,        +2.332763012937e-01,        +7.743261773796e-11,        +2.829877476402e-01,        +7.009342994281e-11,        +2.592680178282e-01,        +5.823083118741e-11,        +2.128122778531e-01,        +3.240735760557e-11,        +1.198713114239e-01,        +3.487891293662e-11,        +1.274696026095e-01,        +3.211515446977e-11,        +1.187904836219e-01,        +3.473782086753e-11,        +1.269539629733e-01,        +7.014717272927e-11,        +2.594668065838e-01,        +5.817980507562e-11,        +2.126257961756e-01,        +2.906607382034e-13,        +1.075122640110e-03,        +2.760678606445e-12,        +1.008926526855e-02
 2.47282000e+00,        +2.702253076004e-10,        +2.734983066897e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.483408206036e-12,        +5.489523609793e-03,        +4.672795895590e-12,        +1.708528272861e-02,        +1.483408206036e-12,        +5.489523609793e-03,        +4.672795895590e-12,        +1.708528272861e-02,        +7.464223008055e-13,        +2.762222041428e-03,        +2.728005037211e-12,        +9.974486022343e-03,        +6.304657760764e-11,        +2.333111512297e-01,        +7.740544999821e-11,        +2.830198509639e-01,        +7.005688332131e-11,        +2.592535982045e-01,        +5.820072639417e-11,        +2.128010483817e-01,        +3.239150328226e-11,        +1.198685036938e-01,        +3.486171329088e-11,        +1.274659200374e-01,        +3.209939741535e-11,        +1.187875321538e-01,        +3.472066815729e-11,        +1.269502125170e-01,        +7.011061556061e-11,        +2.594524405697e-01,        +5.814972099124e-11,        +2.126145558086e-01,        +2.904999063446e-13,        +1.075028497235e-03,        +2.759226925090e-12,        +1.008864354038e-02
 2.47282500e+00,        +2.700994744339e-10,        +2.733713757403e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.482686639626e-12,        +5.489409569322e-03,        +4.670356953695e-12,        +1.708429399767e-02,        +1.482686639626e-12,        +5.489409569322e-03,        +4.670356953695e-12,        +1.708429399767e-02,        +7.460485148379e-13,        +2.762125014873e-03,        +2.726577639815e-12,        +9.973895885884e-03,        +6.302663417243e-11,        +2.333460081866e-01,        +7.737830365613e-11,        +2.830519597986e-01,        +7.002036528856e-11,        +2.592391763639e-01,        +5.817064514903e-11,        +2.127898174836e-01,        +3.237566114290e-11,        +1.198656947066e-01,        +3.484452687352e-11,        +1.274622362314e-01,        +3.208365249079e-11,        +1.187845794889e-01,        +3.470352864931e-11,        +1.269464608551e-01,        +7.007408698301e-11,        +2.594380723246e-01,        +5.811966044086e-11,        +2.126033140209e-01,        +2.903392017027e-13,        +1.074934345249e-03,        +2.757776377966e-12,        +1.008802172685e-02
 2.47283000e+00,        +2.699737397471e-10,        +2.732445437794e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.481965621984e-12,        +5.489295452856e-03,        +4.667919932102e-12,        +1.708330518713e-02,        +1.481965621984e-12,        +5.489295452856e-03,        +4.667919932102e-12,        +1.708330518713e-02,        +7.456750161893e-13,        +2.762027954600e-03,        +2.725151363282e-12,        +9.973305690169e-03,        +6.300670684218e-11,        +2.333808721589e-01,        +7.735117868956e-11,        +2.830840741399e-01,        +6.998387581566e-11,        +2.592247523082e-01,        +5.814058742817e-11,        +2.127785851604e-01,        +3.235983117577e-11,        +1.198628844646e-01,        +3.482735367161e-11,        +1.274585511934e-01,        +3.206791968354e-11,        +1.187816256262e-01,        +3.468640233025e-11,        +1.269427079878e-01,        +7.003758696759e-11,        +2.594237018504e-01,        +5.808962340047e-11,        +2.125920708132e-01,        +2.901786241510e-13,        +1.074840184171e-03,        +2.756326963932e-12,        +1.008739982804e-02
 2.47283500e+00,        +2.698481034399e-10,        +2.731178107063e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.481245152554e-12,        +5.489181260392e-03,        +4.665484828865e-12,        +1.708231629713e-02,        +1.481245152554e-12,        +5.489181260392e-03,        +4.665484828865e-12,        +1.708231629713e-02,        +7.453018045680e-13,        +2.761930860611e-03,        +2.723726206476e-12,        +9.972715435262e-03,        +6.298679560052e-11,        +2.334157431444e-01,        +7.732407507682e-11,        +2.831161939855e-01,        +6.994741487349e-11,        +2.592103260384e-01,        +5.811055320768e-11,        +2.127673514129e-01,        +3.234401336861e-11,        +1.198600729681e-01,        +3.481019367178e-11,        +1.274548649235e-01,        +3.205219898131e-11,        +1.187786705659e-01,        +3.466928918672e-11,        +1.269389539154e-01,        +7.000111548525e-11,        +2.594093291482e-01,        +5.805960984615e-11,        +2.125808261863e-01,        +2.900181735585e-13,        +1.074746014004e-03,        +2.754878681835e-12,        +1.008677784400e-02
 2.47284000e+00,        +2.697225654056e-10,        +2.729911764142e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.480525230753e-12,        +5.489066991954e-03,        +4.663051641895e-12,        +1.708132732767e-02,        +1.480525230753e-12,        +5.489066991954e-03,        +4.663051641895e-12,        +1.708132732767e-02,        +7.449288796664e-13,        +2.761833732918e-03,        +2.722302168177e-12,        +9.972125121168e-03,        +6.296690042959e-11,        +2.334506211407e-01,        +7.729699279454e-11,        +2.831483193335e-01,        +6.991098243127e-11,        +2.591958975555e-01,        +5.808054246197e-11,        +2.127561162411e-01,        +3.232820770758e-11,        +1.198572602146e-01,        +3.479304685949e-11,        +1.274511774209e-01,        +3.203649037186e-11,        +1.187757143110e-01,        +3.465218920496e-11,        +1.269351986395e-01,        +6.996467250512e-11,        +2.593949542186e-01,        +5.802961975268e-11,        +2.125695801414e-01,        +2.898578497874e-13,        +1.074651834753e-03,        +2.753431530446e-12,        +1.008615577475e-02
 2.47284500e+00,        +2.695971255417e-10,        +2.728646407998e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.479805856023e-12,        +5.488952647584e-03,        +4.660620369160e-12,        +1.708033827871e-02,        +1.479805856023e-12,        +5.488952647584e-03,        +4.660620369160e-12,        +1.708033827871e-02,        +7.445562411904e-13,        +2.761736571540e-03,        +2.720879247210e-12,        +9.971534747908e-03,        +6.294702131223e-11,        +2.334855061446e-01,        +7.726993182027e-11,        +2.831804501814e-01,        +6.987457845919e-11,        +2.591814668602e-01,        +5.805055516663e-11,        +2.127448796461e-01,        +3.231241418085e-11,        +1.198544462072e-01,        +3.477591322149e-11,        +1.274474886873e-01,        +3.202079384201e-11,        +1.187727568596e-01,        +3.463510237107e-11,        +1.269314421596e-01,        +6.992825799747e-11,        +2.593805770628e-01,        +5.799965309535e-11,        +2.125583326786e-01,        +2.896976527063e-13,        +1.074557646430e-03,        +2.751985508597e-12,        +1.008553362037e-02
 2.47285000e+00,        +2.694717837452e-10,        +2.727382037600e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.479087027793e-12,        +5.488838227278e-03,        +4.658191008667e-12,        +1.707934915039e-02,        +1.479087027793e-12,        +5.488838227278e-03,        +4.658191008667e-12,        +1.707934915039e-02,        +7.441838888404e-13,        +2.761639376478e-03,        +2.719457442408e-12,        +9.970944315526e-03,        +6.292715823151e-11,        +2.335203981542e-01,        +7.724289213164e-11,        +2.832125865271e-01,        +6.983820292740e-11,        +2.591670339535e-01,        +5.802059129719e-11,        +2.127336416289e-01,        +3.229663277595e-11,        +1.198516309466e-01,        +3.475879274413e-11,        +1.274437987232e-01,        +3.200510937902e-11,        +1.187697982112e-01,        +3.461802867126e-11,        +1.269276844755e-01,        +6.989187193248e-11,        +2.593661976817e-01,        +5.796970984963e-11,        +2.125470837985e-01,        +2.895375821804e-13,        +1.074463449035e-03,        +2.750540615095e-12,        +1.008491138086e-02
 2.47285500e+00,        +2.693465399197e-10,        +2.726118651980e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.478368745548e-12,        +5.488723731105e-03,        +4.655763558489e-12,        +1.707835994265e-02,        +1.478368745548e-12,        +5.488723731105e-03,        +4.655763558489e-12,        +1.707835994265e-02,        +7.438118223434e-13,        +2.761542147767e-03,        +2.718036752660e-12,        +9.970353824055e-03,        +6.290731117099e-11,        +2.335552971638e-01,        +7.721587370740e-11,        +2.832447283661e-01,        +6.980185580808e-11,        +2.591525988375e-01,        +5.799065083051e-11,        +2.127224021903e-01,        +3.228086348087e-11,        +1.198488144325e-01,        +3.474168541457e-11,        +1.274401075292e-01,        +3.198943697151e-11,        +1.187668383676e-01,        +3.460096809301e-11,        +1.269239255888e-01,        +6.985551428228e-11,        +2.593518160772e-01,        +5.793978999252e-11,        +2.125358335025e-01,        +2.893776380879e-13,        +1.074369242591e-03,        +2.749096848849e-12,        +1.008428905636e-02
 2.47286000e+00,        +2.692213939579e-10,        +2.724856250060e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.477651008696e-12,        +5.488609159075e-03,        +4.653338016534e-12,        +1.707737065554e-02,        +1.477651008696e-12,        +5.488609159075e-03,        +4.653338016534e-12,        +1.707737065554e-02,        +7.434400413880e-13,        +2.761444885410e-03,        +2.716617176742e-12,        +9.969763273503e-03,        +6.288748011287e-11,        +2.335902031720e-01,        +7.718887652408e-11,        +2.832768756972e-01,        +6.976553707011e-11,        +2.591381615126e-01,        +5.796073374090e-11,        +2.127111613306e-01,        +3.226510628204e-11,        +1.198459966636e-01,        +3.472459121832e-11,        +1.274364151047e-01,        +3.197377660675e-11,        +1.187638773305e-01,        +3.458392062221e-11,        +1.269201655003e-01,        +6.981918501572e-11,        +2.593374322497e-01,        +5.790989349854e-11,        +2.125245817913e-01,        +2.892178202889e-13,        +1.074275027096e-03,        +2.747654208616e-12,        +1.008366664684e-02
