        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 2.45508000e+00,        +5.083376010467e-10,        +4.508483733842e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.631488058239e-12,        +3.209457759724e-03,        +1.090947053310e-11,        +2.419764864894e-02,        +1.631488058239e-12,        +3.209457759724e-03,        +1.090947053310e-11,        +2.419764864894e-02,        +9.516561418988e-13,        +1.872094725905e-03,        +5.685444445267e-12,        +1.261054665140e-02,        +5.053330092342e-10,        +9.940893772045e-01,        +4.297209068932e-10,        +9.531384213890e-01,        +4.214476124019e-13,        +8.290703098376e-04,        +4.532551512646e-12,        +1.005338331072e-02
 2.45510000e+00,        +5.073613761038e-10,        +4.498690015362e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.625140424794e-12,        +3.203122076957e-03,        +1.089504367998e-11,        +2.421825829915e-02,        +1.625140424794e-12,        +3.203122076957e-03,        +1.089504367998e-11,        +2.421825829915e-02,        +9.483592018886e-13,        +1.869198655151e-03,        +5.675570203047e-12,        +1.261605085851e-02,        +5.043681061542e-10,        +9.941003196330e-01,        +4.287783667389e-10,        +9.531182750417e-01,        +4.197703228877e-13,        +8.273596348844e-04,        +4.520020914268e-12,        +1.004741580067e-02
 2.45512000e+00,        +5.063918794070e-10,        +4.488963661156e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.618864547013e-12,        +3.196861191592e-03,        +1.088062731830e-11,        +2.423861750642e-02,        +1.618864547013e-12,        +3.196861191592e-03,        +1.088062731830e-11,        +2.423861750642e-02,        +9.450972427727e-13,        +1.866335700090e-03,        +5.665739767654e-12,        +1.262148726371e-02,        +5.034098055130e-10,        +9.941111340541e-01,        +4.278423977597e-10,        +9.530983764961e-01,        +4.181121041418e-13,        +8.256690542342e-04,        +4.507601269886e-12,        +1.004151873380e-02
 2.45514000e+00,        +5.054289863734e-10,        +4.479303424851e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.612659009203e-12,        +3.190673769572e-03,        +1.086622149445e-11,        +2.425873057442e-02,        +1.612659009203e-12,        +3.190673769572e-03,        +1.086622149445e-11,        +2.425873057442e-02,        +9.418695783113e-13,        +1.863505267217e-03,        +5.655952389471e-12,        +1.262685701998e-02,        +5.024579852060e-10,        +9.941218227536e-01,        +4.269128781546e-10,        +9.530787215399e-01,        +4.164725798669e-13,        +8.239982096302e-04,        +4.495290446539e-12,        +1.003569086568e-02
 2.45516000e+00,        +5.044725760488e-10,        +4.469708096370e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.606522433687e-12,        +3.184558507164e-03,        +1.085182626384e-11,        +2.427860171149e-02,        +1.606522433687e-12,        +3.184558507164e-03,        +1.085182626384e-11,        +2.427860171149e-02,        +9.386755408448e-13,        +1.860706776564e-03,        +5.646207343512e-12,        +1.263216125477e-02,        +5.015125266904e-10,        +9.941323879653e-01,        +4.259896896592e-10,        +9.530593060543e-01,        +4.148513838613e-13,        +8.223467509583e-04,        +4.483086370507e-12,        +1.002993097949e-02
 2.45518000e+00,        +5.035225309812e-10,        +4.460176500672e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.600453479631e-12,        +3.178514130265e-03,        +1.083744169003e-11,        +2.429823503262e-02,        +1.600453479631e-12,        +3.178514130265e-03,        +1.083744169003e-11,        +2.429823503262e-02,        +9.355144807125e-13,        +1.857939661388e-03,        +5.636503928446e-12,        +1.263740107056e-02,        +5.005733148611e-10,        +9.941428318723e-01,        +4.250727174233e-10,        +9.530401260114e-01,        +4.132481597077e-13,        +8.207143360645e-04,        +4.470987025386e-12,        +1.002423788546e-02
 2.45520000e+00,        +5.025787370924e-10,        +4.450707496457e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.594450841781e-12,        +3.172539393539e-03,        +1.082306784422e-11,        +2.431763456222e-02,        +1.594450841781e-12,        +3.172539393539e-03,        +1.082306784422e-11,        +2.431763456222e-02,        +9.323857656307e-13,        +1.855203367784e-03,        +5.626841465647e-12,        +1.264257754554e-02,        +4.996402379245e-10,        +9.941531566082e-01,        +4.241618498857e-10,        +9.530211774722e-01,        +4.116625604380e-13,        +8.191006305193e-04,        +4.458990450063e-12,        +1.001861042006e-02
 2.45522000e+00,        +5.016410835577e-10,        +4.441299974972e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.588513249306e-12,        +3.166633079651e-03,        +1.080870480458e-11,        +2.433680423636e-02,        +1.588513249306e-12,        +3.166633079651e-03,        +1.080870480458e-11,        +2.433680423636e-02,        +9.292887801218e-13,        +1.852497354346e-03,        +5.617219298294e-12,        +1.264769173429e-02,        +4.987131872800e-10,        +9.941633642586e-01,        +4.232569786575e-10,        +9.530024565840e-01,        +4.100942482258e-13,        +8.175053074150e-04,        +4.447094736840e-12,        +1.001304744535e-02
 2.45524000e+00,        +5.007094626892e-10,        +4.431952858841e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.582639464654e-12,        +3.160793998487e-03,        +1.079435265576e-11,        +2.435574790520e-02,        +1.582639464654e-12,        +3.160793998487e-03,        +1.079435265576e-11,        +2.435574790520e-02,        +9.262229249519e-13,        +1.849821091811e-03,        +5.607636790514e-12,        +1.265274466837e-02,        +4.977920574055e-10,        +9.941734568625e-01,        +4.223579984082e-10,        +9.529839595782e-01,        +4.085428940836e-13,        +8.159280471541e-04,        +4.435298029609e-12,        +1.000754784826e-02
 2.45526000e+00,        +4.997837698254e-10,        +4.422665100957e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.576828282475e-12,        +3.155020986428e-03,        +1.078001148832e-11,        +2.437446933522e-02,        +1.576828282475e-12,        +3.155020986428e-03,        +1.078001148832e-11,        +2.437446933522e-02,        +9.231876166003e-13,        +1.847174062741e-03,        +5.598093326559e-12,        +1.265773735693e-02,        +4.968767457487e-10,        +9.941834364136e-01,        +4.214648067587e-10,        +9.529656827679e-01,        +4.070081775767e-13,        +8.143685372553e-04,        +4.423598522111e-12,        +1.000211053999e-02
 2.45528000e+00,        +4.988639032266e-10,        +4.413435683443e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.571078528627e-12,        +3.149312905715e-03,        +1.076568139818e-11,        +2.439297221112e-02,        +1.571078528627e-12,        +3.149312905715e-03,        +1.076568139818e-11,        +2.439297221112e-02,        +9.201822867681e-13,        +1.844555761233e-03,        +5.588588310017e-12,        +1.266267078726e-02,        +4.959671526247e-10,        +9.941933048609e-01,        +4.205773041798e-10,        +9.529476225462e-01,        +4.054897865592e-13,        +8.128264721831e-04,        +4.411994456329e-12,        +9.996734455382e-03
 2.45530000e+00,        +4.979497639670e-10,        +4.404263616566e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.565389059054e-12,        +3.143668643566e-03,        +1.075136248631e-11,        +2.441126013864e-02,        +1.565389059054e-12,        +3.143668643566e-03,        +1.075136248631e-11,        +2.441126013864e-02,        +9.172063818300e-13,        +1.841965692529e-03,        +5.579121163066e-12,        +1.266754592545e-02,        +4.950631811093e-10,        +9.942030641108e-01,        +4.196953938865e-10,        +9.529297753837e-01,        +4.039874168767e-13,        +8.113015531090e-04,        +4.400484120727e-12,        +9.991418552185e-03
 2.45532000e+00,        +4.970412558472e-10,        +4.395147937866e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.559758759020e-12,        +3.138087111826e-03,        +1.073705485807e-11,        +2.442933664545e-02,        +1.559758759020e-12,        +3.138087111826e-03,        +1.073705485807e-11,        +2.442933664545e-02,        +9.142593624522e-13,        +1.839403372852e-03,        +5.569691325756e-12,        +1.267236371675e-02,        +4.941647369536e-10,        +9.942127160275e-01,        +4.188189817538e-10,        +9.529121378271e-01,        +4.025007721631e-13,        +8.097934878204e-04,        +4.389065848963e-12,        +9.986161810731e-03
 2.45534000e+00,        +4.961382852888e-10,        +4.386087711098e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.554186541976e-12,        +3.132567245988e-03,        +1.072275862299e-11,        +2.444720518438e-02,        +1.554186541976e-12,        +3.132567245988e-03,        +1.072275862299e-11,        +2.444720518438e-02,        +9.113407030399e-13,        +1.836868328977e-03,        +5.560298255319e-12,        +1.267712508633e-02,        +4.932717284803e-10,        +9.942222624346e-01,        +4.179479762134e-10,        +9.528947064963e-01,        +4.010295635394e-13,        +8.083019904540e-04,        +4.377738018136e-12,        +9.980963233039e-03
 2.45536000e+00,        +4.952407612520e-10,        +4.377082025414e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.548671348801e-12,        +3.127108004773e-03,        +1.070847389429e-11,        +2.446486913454e-02,        +1.548671348801e-12,        +3.127108004773e-03,        +1.070847389429e-11,        +2.446486913454e-02,        +9.084498913613e-13,        +1.834360098035e-03,        +5.550941425518e-12,        +1.268183093963e-02,        +4.923840665024e-10,        +9.942317051158e-01,        +4.170822881741e-10,        +9.528774780834e-01,        +3.995735094125e-13,        +8.068267813869e-04,        +4.366499047540e-12,        +9.975821842468e-03
 2.45538000e+00,        +4.943485951458e-10,        +4.368129994459e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.543212146892e-12,        +3.121708369450e-03,        +1.069420078853e-11,        +2.448233180353e-02,        +1.543212146892e-12,        +3.121708369450e-03,        +1.069420078853e-11,        +2.448233180353e-02,        +9.055864281015e-13,        +1.831878227214e-03,        +5.541620326013e-12,        +1.268648216295e-02,        +4.915016642356e-10,        +9.942410458163e-01,        +4.162218309341e-10,        +9.528604493504e-01,        +3.981323352342e-13,        +8.053675870500e-04,        +4.355347397225e-12,        +9.970736683090e-03
 2.45540000e+00,        +4.934617007471e-10,        +4.359230755561e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.537807929368e-12,        +3.116367343281e-03,        +1.067993942525e-11,        +2.449959642908e-02,        +1.537807929368e-12,        +3.116367343281e-03,        +1.067993942525e-11,        +2.449959642908e-02,        +9.027498264698e-13,        +1.829422273508e-03,        +5.532334461766e-12,        +1.269107962387e-02,        +4.906244372180e-10,        +9.942502862434e-01,        +4.153665201024e-10,        +9.528436171278e-01,        +3.967057732887e-13,        +8.039241397825e-04,        +4.344281566717e-12,        +9.965706819201e-03
 2.45542000e+00,        +4.925799941162e-10,        +4.350383468895e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.532457714199e-12,        +3.111083950839e-03,        +1.066568992673e-11,        +2.451666618124e-02,        +1.532457714199e-12,        +3.111083950839e-03,        +1.066568992673e-11,        +2.451666618124e-02,        +8.999396117751e-13,        +1.826991803412e-03,        +5.523083352462e-12,        +1.269562417187e-02,        +4.897523032278e-10,        +9.942594280681e-01,        +4.145162735167e-10,        +9.528269783122e-01,        +3.952935624629e-13,        +8.024961776455e-04,        +4.333300093659e-12,        +9.960731334701e-03
 2.45544000e+00,        +4.917033935293e-10,        +4.341587316796e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.527160543595e-12,        +3.105857237700e-03,        +1.065145241750e-11,        +2.453354416321e-02,        +1.527160543595e-12,        +3.105857237700e-03,        +1.065145241750e-11,        +2.453354416321e-02,        +8.971553211206e-13,        +1.824586392787e-03,        +5.513866531957e-12,        +1.270011663851e-02,        +4.888851822165e-10,        +9.942684729252e-01,        +4.136710111773e-10,        +9.528105298654e-01,        +3.938954480832e-13,        +8.010834443422e-04,        +4.322401552789e-12,        +9.955809332839e-03
 2.45546000e+00,        +4.908318193947e-10,        +4.332841502927e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.521915483085e-12,        +3.100686269611e-03,        +1.063722702430e-11,        +2.455023341405e-02,        +1.521915483085e-12,        +3.100686269611e-03,        +1.063722702430e-11,        +2.455023341405e-02,        +8.943965029579e-13,        +1.822205626483e-03,        +5.504683547758e-12,        +1.270455783817e-02,        +4.880229962270e-10,        +9.942774224149e-01,        +4.128306551661e-10,        +9.527942688123e-01,        +3.925111816719e-13,        +7.996856889923e-04,        +4.311584554539e-12,        +9.950939935436e-03
