        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 2.43728000e+00,        +3.575675629159e-10,        +3.250097337206e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.052401672963e-12,        +5.739898933297e-03,        +4.800594105840e-12,        +1.477061640857e-02,        +2.052401672963e-12,        +5.739898933297e-03,        +4.800594105840e-12,        +1.477061640857e-02,        +1.078559750355e-12,        +3.016380293447e-03,        +3.197804114736e-12,        +9.839102595878e-03,        +3.538569705669e-10,        +9.896226818823e-01,        +3.130884564441e-10,        +9.633202453967e-01,        +5.796309256384e-13,        +1.621038890977e-03,        +3.922879055970e-12,        +1.207003559882e-02
 2.43728500e+00,        +3.577363054894e-10,        +3.251773264104e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.053579980804e-12,        +5.740485238126e-03,        +4.803083511008e-12,        +1.477065933234e-02,        +2.053579980804e-12,        +5.740485238126e-03,        +4.803083511008e-12,        +1.477065933234e-02,        +1.079166061212e-12,        +3.016652334841e-03,        +3.199514197350e-12,        +9.839290557768e-03,        +3.540236187226e-10,        +9.896217221741e-01,        +3.132496674390e-10,        +9.633195244480e-01,        +5.799407247570e-13,        +1.621140252912e-03,        +3.925061263089e-12,        +1.207052566185e-02
 2.43729000e+00,        +3.579051977448e-10,        +3.253450682008e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.054759343677e-12,        +5.741071536888e-03,        +4.805575105075e-12,        +1.477070217062e-02,        +2.054759343677e-12,        +5.741071536888e-03,        +4.805575105075e-12,        +1.477070217062e-02,        +1.079772912373e-12,        +3.016924367616e-03,        +3.201225792096e-12,        +9.839478464508e-03,        +3.541904146927e-10,        +9.896207624938e-01,        +3.134110218911e-10,        +9.633188037067e-01,        +5.802507960313e-13,        +1.621241601652e-03,        +3.927245412566e-12,        +1.207101565819e-02
 2.43729500e+00,        +3.580742398762e-10,        +3.255129592853e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.055939762923e-12,        +5.741657829488e-03,        +4.808068890949e-12,        +1.477074492366e-02,        +2.055939762923e-12,        +5.741657829488e-03,        +4.808068890949e-12,        +1.477074492366e-02,        +1.080380304526e-12,        +3.017196391729e-03,        +3.202938900953e-12,        +9.839666316158e-03,        +3.543573586689e-10,        +9.896198028416e-01,        +3.135725199865e-10,        +9.633180831724e-01,        +5.805611398054e-13,        +1.621342937169e-03,        +3.929431506898e-12,        +1.207150558775e-02
 2.43730000e+00,        +3.582434320754e-10,        +3.256809998553e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.057121239869e-12,        +5.742244115826e-03,        +4.810564871511e-12,        +1.477078759169e-02,        +2.057121239869e-12,        +5.742244115826e-03,        +4.810564871511e-12,        +1.477078759169e-02,        +1.080988238351e-12,        +3.017468407135e-03,        +3.204653525880e-12,        +9.839854112777e-03,        +3.545244508408e-10,        +9.896188432176e-01,        +3.137341619094e-10,        +9.633173628451e-01,        +5.808717564194e-13,        +1.621444259436e-03,        +3.931619548553e-12,        +1.207199545046e-02
 2.43730500e+00,        +3.584127745348e-10,        +3.258491901025e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.058303775839e-12,        +5.742830395793e-03,        +4.813063049654e-12,        +1.477083017496e-02,        +2.058303775839e-12,        +5.742830395793e-03,        +4.813063049654e-12,        +1.477083017496e-02,        +1.081596714530e-12,        +3.017740413783e-03,        +3.206369668840e-12,        +9.840041854428e-03,        +3.546916913982e-10,        +9.896178836220e-01,        +3.138959478440e-10,        +9.633166427244e-01,        +5.811826462133e-13,        +1.621545568424e-03,        +3.933809540004e-12,        +1.207248524622e-02
 2.43731000e+00,        +3.585822674500e-10,        +3.260175302222e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.059487372190e-12,        +5.743416669307e-03,        +4.815563428306e-12,        +1.477087267370e-02,        +2.059487372190e-12,        +5.743416669307e-03,        +4.815563428306e-12,        +1.477087267370e-02,        +1.082205733757e-12,        +3.018012411636e-03,        +3.208087331829e-12,        +9.840229541162e-03,        +3.548590805345e-10,        +9.896169240549e-01,        +3.140578779783e-10,        +9.633159228102e-01,        +5.814938095349e-13,        +1.621646864108e-03,        +3.936001483768e-12,        +1.207297497495e-02
 2.43731500e+00,        +3.587519110115e-10,        +3.261860204043e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.060672030234e-12,        +5.744002936247e-03,        +4.818066010334e-12,        +1.477091508815e-02,        +2.060672030234e-12,        +5.744002936247e-03,        +4.818066010334e-12,        +1.477091508815e-02,        +1.082815296706e-12,        +3.018284400639e-03,        +3.209806516795e-12,        +9.840417173049e-03,        +3.550266184378e-10,        +9.896159645167e-01,        +3.142199524949e-10,        +9.633152031022e-01,        +5.818052467210e-13,        +1.621748146457e-03,        +3.938195382300e-12,        +1.207346463658e-02
 2.43732000e+00,        +3.589217054178e-10,        +3.263546608468e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.061857751345e-12,        +5.744589196535e-03,        +4.820570798712e-12,        +1.477095741855e-02,        +2.061857751345e-12,        +5.744589196535e-03,        +4.820570798712e-12,        +1.477095741855e-02,        +1.083425404081e-12,        +3.018556380757e-03,        +3.211527225760e-12,        +9.840604750143e-03,        +3.551943053042e-10,        +9.896150050073e-01,        +3.143821715841e-10,        +9.633144836003e-01,        +5.821169581238e-13,        +1.621849415449e-03,        +3.940391238149e-12,        +1.207395423103e-02
 2.43732500e+00,        +3.590916508605e-10,        +3.265234517408e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.063044536845e-12,        +5.745175450059e-03,        +4.823077796322e-12,        +1.477099966514e-02,        +2.063044536845e-12,        +5.745175450059e-03,        +4.823077796322e-12,        +1.477099966514e-02,        +1.084036056562e-12,        +3.018828351938e-03,        +3.213249460682e-12,        +9.840792272503e-03,        +3.553621413230e-10,        +9.896140455270e-01,        +3.145445354300e-10,        +9.633137643042e-01,        +5.824289440826e-13,        +1.621950671053e-03,        +3.942589053780e-12,        +1.207444375821e-02
 2.43733000e+00,        +3.592617475337e-10,        +3.266923932798e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.064232388072e-12,        +5.745761696710e-03,        +4.825587006081e-12,        +1.477104182817e-02,        +2.064232388072e-12,        +5.745761696710e-03,        +4.825587006081e-12,        +1.477104182817e-02,        +1.084647254835e-12,        +3.019100314133e-03,        +3.214973223543e-12,        +9.840979740198e-03,        +3.555301266858e-10,        +9.896130860759e-01,        +3.147070442185e-10,        +9.633130452136e-01,        +5.827412049407e-13,        +1.622051913239e-03,        +3.944788831691e-12,        +1.207493321803e-02
 2.43733500e+00,        +3.594319956352e-10,        +3.268614856612e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.065421306396e-12,        +5.746347936404e-03,        +4.828098430955e-12,        +1.477108390788e-02,        +2.065421306396e-12,        +5.746347936404e-03,        +4.828098430955e-12,        +1.477108390788e-02,        +1.085258999602e-12,        +3.019372267303e-03,        +3.216698516362e-12,        +9.841167153282e-03,        +3.556982615881e-10,        +9.896121266543e-01,        +3.148696981394e-10,        +9.633123263284e-01,        +5.830537410494e-13,        +1.622153141984e-03,        +3.946990574428e-12,        +1.207542261042e-02
 2.43734000e+00,        +3.596023953588e-10,        +3.270307290782e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.066611293154e-12,        +5.746934169033e-03,        +4.830612073852e-12,        +1.477112590449e-02,        +2.066611293154e-12,        +5.746934169033e-03,        +4.830612073852e-12,        +1.477112590449e-02,        +1.085871291551e-12,        +3.019644211400e-03,        +3.218425341115e-12,        +9.841354511813e-03,        +3.558665462213e-10,        +9.896111672623e-01,        +3.150324973788e-10,        +9.633116076484e-01,        +5.833665527517e-13,        +1.622254357259e-03,        +3.949194284481e-12,        +1.207591193529e-02
 2.43734500e+00,        +3.597729469003e-10,        +3.272001237262e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.067802349695e-12,        +5.747520394490e-03,        +4.833127937723e-12,        +1.477116781829e-02,        +2.067802349695e-12,        +5.747520394490e-03,        +4.833127937723e-12,        +1.477116781829e-02,        +1.086484131373e-12,        +3.019916146374e-03,        +3.220153699806e-12,        +9.841541815861e-03,        +3.560349807789e-10,        +9.896102079001e-01,        +3.151954421243e-10,        +9.633108891733e-01,        +5.836796403939e-13,        +1.622355559034e-03,        +3.951399964369e-12,        +1.207640119255e-02
 2.43735000e+00,        +3.599436504573e-10,        +3.273696698021e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.068994477388e-12,        +5.748106612686e-03,        +4.835646025525e-12,        +1.477120964947e-02,        +2.068994477388e-12,        +5.748106612686e-03,        +4.835646025525e-12,        +1.477120964947e-02,        +1.087097519770e-12,        +3.020188072185e-03,        +3.221883594448e-12,        +9.841729065479e-03,        +3.562035654558e-10,        +9.896092485678e-01,        +3.153585325655e-10,        +9.633101709029e-01,        +5.839930043268e-13,        +1.622456747285e-03,        +3.953607616636e-12,        +1.207689038213e-02
 2.43735500e+00,        +3.601145062246e-10,        +3.275393675004e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.070187677575e-12,        +5.748692823508e-03,        +4.838166340193e-12,        +1.477125139832e-02,        +2.070187677575e-12,        +5.748692823508e-03,        +4.838166340193e-12,        +1.477125139832e-02,        +1.087711457431e-12,        +3.020459988781e-03,        +3.223615027032e-12,        +9.841916260733e-03,        +3.563723004447e-10,        +9.896082892657e-01,        +3.155217688894e-10,        +9.633094528370e-01,        +5.843066448947e-13,        +1.622557921980e-03,        +3.955817243785e-12,        +1.207737950395e-02
 2.43736000e+00,        +3.602855144001e-10,        +3.277092170183e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.071381951622e-12,        +5.749279026859e-03,        +4.840688884699e-12,        +1.477129306506e-02,        +2.071381951622e-12,        +5.749279026859e-03,        +4.840688884699e-12,        +1.477129306506e-02,        +1.088325945058e-12,        +3.020731896119e-03,        +3.225347999579e-12,        +9.842103401685e-03,        +3.565411859410e-10,        +9.896073299939e-01,        +3.156851512856e-10,        +9.633087349753e-01,        +5.846205624482e-13,        +1.622659083093e-03,        +3.958028848360e-12,        +1.207786855790e-02
 2.43736500e+00,        +3.604566751813e-10,        +3.278792185528e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.072577300893e-12,        +5.749865222639e-03,        +4.843213662004e-12,        +1.477133464994e-02,        +2.072577300893e-12,        +5.749865222639e-03,        +4.843213662004e-12,        +1.477133464994e-02,        +1.088940983350e-12,        +3.021003794152e-03,        +3.227082514104e-12,        +9.842290488393e-03,        +3.567102221397e-10,        +9.896063707526e-01,        +3.158486799438e-10,        +9.633080173177e-01,        +5.849347573374e-13,        +1.622760230597e-03,        +3.960242432906e-12,        +1.207835754393e-02
 2.43737000e+00,        +3.606279887654e-10,        +3.280493723007e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.073773726749e-12,        +5.750451410741e-03,        +4.845740675084e-12,        +1.477137615323e-02,        +2.073773726749e-12,        +5.750451410741e-03,        +4.845740675084e-12,        +1.477137615323e-02,        +1.089556573006e-12,        +3.021275682833e-03,        +3.228818572623e-12,        +9.842477520925e-03,        +3.568794092357e-10,        +9.896054115420e-01,        +3.160123550530e-10,        +9.633072998639e-01,        +5.852492299108e-13,        +1.622861364461e-03,        +3.962457999952e-12,        +1.207884646193e-02
 2.43737500e+00,        +3.607994553498e-10,        +3.282196784588e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.074971230552e-12,        +5.751037591064e-03,        +4.848269926896e-12,        +1.477141757515e-02,        +2.074971230552e-12,        +5.751037591064e-03,        +4.848269926896e-12,        +1.477141757515e-02,        +1.090172714724e-12,        +3.021547562114e-03,        +3.230556177150e-12,        +9.842664499338e-03,        +3.570487474240e-10,        +9.896044523622e-01,        +3.161761768027e-10,        +9.633065826137e-01,        +5.855639805183e-13,        +1.622962484660e-03,        +3.964675552042e-12,        +1.207933531182e-02
