        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1]
 2.45134000e+00,        +5.391670699716e-10,        +4.829969080616e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.348658930202e-12,        +4.356087493114e-03,        +7.228911075960e-12,        +1.496678540857e-02
 2.45136000e+00,        +5.382883521786e-10,        +4.821144693682e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.342067155085e-12,        +4.350952692189e-03,        +7.218151800817e-12,        +1.497186303136e-02
 2.45138000e+00,        +5.374134175757e-10,        +4.812358220174e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.335521259247e-12,        +4.345855877180e-03,        +7.207421410682e-12,        +1.497690130479e-02
 2.45140000e+00,        +5.365422289575e-10,        +4.803609287686e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.329020688229e-12,        +4.340796609345e-03,        +7.196719710951e-12,        +1.498190065000e-02
 2.45142000e+00,        +5.356747497612e-10,        +4.794897530235e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.322564896922e-12,        +4.335774456343e-03,        +7.186046510659e-12,        +1.498686148212e-02
 2.45144000e+00,        +5.348109440530e-10,        +4.786222588140e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.316153349446e-12,        +4.330788992263e-03,        +7.175401622344e-12,        +1.499178421021e-02
 2.45146000e+00,        +5.339507765137e-10,        +4.777584107861e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.309785518921e-12,        +4.325839797448e-03,        +7.164784861970e-12,        +1.499666923745e-02
 2.45148000e+00,        +5.330942124234e-10,        +4.768981741861e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.303460887263e-12,        +4.320926458368e-03,        +7.154196048832e-12,        +1.500151696123e-02
 2.45150000e+00,        +5.322412176481e-10,        +4.760415148461e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.297178944991e-12,        +4.316048567494e-03,        +7.143635005468e-12,        +1.500632777328e-02
 2.45152000e+00,        +5.313917586294e-10,        +4.751883991740e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.290939191147e-12,        +4.311205723355e-03,        +7.133101557551e-12,        +1.501110205963e-02
 2.45154000e+00,        +5.305458023652e-10,        +4.743387941347e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.284741132922e-12,        +4.306397530122e-03,        +7.122595533843e-12,        +1.501584020096e-02
 2.45156000e+00,        +5.297033164046e-10,        +4.734926672443e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.278584285714e-12,        +4.301623597865e-03,        +7.112116766069e-12,        +1.502054257241e-02
 2.45158000e+00,        +5.288642688312e-10,        +4.726499865540e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.272468172815e-12,        +4.296883542230e-03,        +7.101665088864e-12,        +1.502520954383e-02
 2.45160000e+00,        +5.280286282496e-10,        +4.718107206358e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.266392325215e-12,        +4.292176984283e-03,        +7.091240339706e-12,        +1.502984147997e-02
 2.45162000e+00,        +5.271963637792e-10,        +4.709748385772e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.260356281599e-12,        +4.287503550661e-03,        +7.080842358809e-12,        +1.503443874030e-02
 2.45164000e+00,        +5.263674450379e-10,        +4.701423099643e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.254359588040e-12,        +4.282862873250e-03,        +7.070470989071e-12,        +1.503900167932e-02
 2.45166000e+00,        +5.255418421359e-10,        +4.693131048757e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.248401797974e-12,        +4.278254589276e-03,        +7.060126076000e-12,        +1.504353064649e-02
 2.45168000e+00,        +5.247195256586e-10,        +4.684871938659e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.242482471910e-12,        +4.273678341006e-03,        +7.049807467648e-12,        +1.504802598652e-02
 2.45170000e+00,        +5.239004666615e-10,        +4.676645479591e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.236601177385e-12,        +4.269133775805e-03,        +7.039515014545e-12,        +1.505248803927e-02
 2.45172000e+00,        +5.230846366596e-10,        +4.668451386397e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.230757488843e-12,        +4.264620546091e-03,        +7.029248569626e-12,        +1.505691713982e-02
 2.45174000e+00,        +5.222720076135e-10,        +4.660289378380e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.224950987381e-12,        +4.260138309054e-03,        +7.019007988184e-12,        +1.506131361874e-02
 2.45176000e+00,        +5.214625519255e-10,        +4.652159179259e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.219181260758e-12,        +4.255686726811e-03,        +7.008793127793e-12,        +1.506567780191e-02
 2.45178000e+00,        +5.206562424245e-10,        +4.644060517025e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.213447903133e-12,        +4.251265466108e-03,        +6.998603848267e-12,        +1.507001001087e-02
 2.45180000e+00,        +5.198530523622e-10,        +4.635993123897e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.207750515062e-12,        +4.246874198448e-03,        +6.988440011577e-12,        +1.507431056261e-02
 2.45182000e+00,        +5.190529553996e-10,        +4.627956736191e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.202088703240e-12,        +4.242512599789e-03,        +6.978301481836e-12,        +1.507857976991e-02
 2.45184000e+00,        +5.182559256006e-10,        +4.619951094255e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.196462080476e-12,        +4.238180350626e-03,        +6.968188125212e-12,        +1.508281794125e-02
 2.45186000e+00,        +5.174619374242e-10,        +4.611975942388e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.190870265557e-12,        +4.233877135896e-03,        +6.958099809882e-12,        +1.508702538088e-02
 2.45188000e+00,        +5.166709657146e-10,        +4.604031028744e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.185312883108e-12,        +4.229602644858e-03,        +6.948036405991e-12,        +1.509120238898e-02
 2.45190000e+00,        +5.158829856944e-10,        +4.596116105265e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.179789563500e-12,        +4.225356571057e-03,        +6.937997785596e-12,        +1.509534926163e-02
 2.45192000e+00,        +5.150979729552e-10,        +4.588230927583e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.174299942697e-12,        +4.221138612180e-03,        +6.927983822632e-12,        +1.509946629099e-02
 2.45194000e+00,        +5.143159034515e-10,        +4.580375254962e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.168843662200e-12,        +4.216948470085e-03,        +6.917994392842e-12,        +1.510355376527e-02
 2.45196000e+00,        +5.135367534946e-10,        +4.572548850239e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.163420368974e-12,        +4.212785850774e-03,        +6.908029373742e-12,        +1.510761196872e-02
 2.45198000e+00,        +5.127604997398e-10,        +4.564751479688e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.158029715173e-12,        +4.208650464043e-03,        +6.898088644605e-12,        +1.511164118200e-02
 2.45200000e+00,        +5.119871191859e-10,        +4.556982913023e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.152671358251e-12,        +4.204542023779e-03,        +6.888172086374e-12,        +1.511564168189e-02
 2.45202000e+00,        +5.112165891647e-10,        +4.549242923292e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.147344960753e-12,        +4.200460247704e-03,        +6.878279581638e-12,        +1.511961374149e-02
 2.45204000e+00,        +5.104488873339e-10,        +4.541531286798e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.142050190189e-12,        +4.196404857257e-03,        +6.868411014619e-12,        +1.512355763041e-02
 2.45206000e+00,        +5.096839916743e-10,        +4.533847783084e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.136786719074e-12,        +4.192375577766e-03,        +6.858566271085e-12,        +1.512747361452e-02
 2.45208000e+00,        +5.089218804769e-10,        +4.526192194793e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.131554224639e-12,        +4.188372138062e-03,        +6.848745238355e-12,        +1.513136195638e-02
 2.45210000e+00,        +5.081625323428e-10,        +4.518564307672e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.126352388912e-12,        +4.184394270685e-03,        +6.838947805243e-12,        +1.513522291501e-02
 2.45212000e+00,        +5.074059261751e-10,        +4.510963910490e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.121180898578e-12,        +4.180441711764e-03,        +6.829173862017e-12,        +1.513905674602e-02
 2.45214000e+00,        +5.066520411705e-10,        +4.503390794953e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.116039444824e-12,        +4.176514200822e-03,        +6.819423300389e-12,        +1.514286370179e-02
 2.45216000e+00,        +5.059008568175e-10,        +4.495844755689e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.110927723368e-12,        +4.172611480928e-03,        +6.809696013449e-12,        +1.514664403132e-02
 2.45218000e+00,        +5.051523528881e-10,        +4.488325590160e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.105845434308e-12,        +4.168733298515e-03,        +6.799991895648e-12,        +1.515039798039e-02
 2.45220000e+00,        +5.044065094323e-10,        +4.480833098612e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.100792282016e-12,        +4.164879403282e-03,        +6.790310842790e-12,        +1.515412579168e-02
 2.45222000e+00,        +5.036633067743e-10,        +4.473367084035e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.095767975160e-12,        +4.161049548322e-03,        +6.780652751944e-12,        +1.515782770465e-02
 2.45224000e+00,        +5.029227255062e-10,        +4.465927352098e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.090772226525e-12,        +4.157243489884e-03,        +6.771017521476e-12,        +1.516150395571e-02
 2.45226000e+00,        +5.021847464813e-10,        +4.458513711085e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.085804752962e-12,        +4.153460987370e-03,        +6.761405050986e-12,        +1.516515477832e-02
 2.45228000e+00,        +5.014493508124e-10,        +4.451125971877e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.080865275367e-12,        +4.149701803375e-03,        +6.751815241278e-12,        +1.516878040284e-02
 2.45230000e+00,        +5.007165198642e-10,        +4.443763947876e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.075953518538e-12,        +4.145965703511e-03,        +6.742247994358e-12,        +1.517238105679e-02
 2.45232000e+00,        +4.999862352499e-10,        +4.436427454968e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.071069211160e-12,        +4.142252456461e-03,        +6.732703213373e-12,        +1.517595696473e-02
 2.45234000e+00,        +4.992584788254e-10,        +4.429116311471e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.066212085701e-12,        +4.138561833866e-03,        +6.723180802609e-12,        +1.517950834842e-02
 2.45236000e+00,        +4.985332326864e-10,        +4.421830338101e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.061381878370e-12,        +4.134893610326e-03,        +6.713680667460e-12,        +1.518303542678e-02
 2.45238000e+00,        +4.978104791616e-10,        +4.414569357907e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.056578329022e-12,        +4.131247563300e-03,        +6.704202714401e-12,        +1.518653841601e-02
 2.45240000e+00,        +4.970902008108e-10,        +4.407333196248e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.051801181119e-12,        +4.127623473108e-03,        +6.694746850966e-12,        +1.519001752957e-02
 2.45242000e+00,        +4.963723804184e-10,        +4.400121680734e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.047050181652e-12,        +4.124021122864e-03,        +6.685312985726e-12,        +1.519347297826e-02
 2.45244000e+00,        +4.956570009907e-10,        +4.392934641192e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.042325081077e-12,        +4.120440298423e-03,        +6.675901028266e-12,        +1.519690497024e-02
 2.45246000e+00,        +4.949440457517e-10,        +4.385771909631e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.037625633284e-12,        +4.116880788391e-03,        +6.666510889153e-12,        +1.520031371106e-02
